,Datetime,Location,Power,Time,Date
40846,2021-11-10T19:10:00,campus,2370.0,19:10:00,2021-11-10
40856,2021-11-10T19:20:00,campus,2364.0,19:20:00,2021-11-10
40866,2021-11-10T19:30:00,campus,2346.0,19:30:00,2021-11-10
40876,2021-11-10T19:40:00,campus,2328.0,19:40:00,2021-11-10
40886,2021-11-10T19:50:00,campus,2322.0,19:50:00,2021-11-10
40896,2021-11-10T20:00:00,campus,2304.0,20:00:00,2021-11-10
40906,2021-11-10T20:10:00,campus,2268.0,20:10:00,2021-11-10
40916,2021-11-10T20:20:00,campus,2208.0,20:20:00,2021-11-10
40926,2021-11-10T20:30:00,campus,2166.0,20:30:00,2021-11-10
40936,2021-11-10T20:40:00,campus,2118.0,20:40:00,2021-11-10
40946,2021-11-10T20:50:00,campus,2088.0,20:50:00,2021-11-10
40956,2021-11-10T21:00:00,campus,2070.0,21:00:00,2021-11-10
40966,2021-11-10T21:10:00,campus,2112.0,21:10:00,2021-11-10
40976,2021-11-10T21:20:00,campus,2154.0,21:20:00,2021-11-10
40986,2021-11-10T21:30:00,campus,2196.0,21:30:00,2021-11-10
40996,2021-11-10T21:40:00,campus,2184.0,21:40:00,2021-11-10
41006,2021-11-10T21:50:00,campus,2148.0,21:50:00,2021-11-10
41016,2021-11-10T22:00:00,campus,2052.0,22:00:00,2021-11-10
41026,2021-11-10T22:10:00,campus,1938.0,22:10:00,2021-11-10
41036,2021-11-10T22:20:00,campus,1836.0,22:20:00,2021-11-10
41046,2021-11-10T22:30:00,campus,1770.0,22:30:00,2021-11-10
41056,2021-11-10T22:40:00,campus,1746.0,22:40:00,2021-11-10
41066,2021-11-10T22:50:00,campus,1728.0,22:50:00,2021-11-10
41076,2021-11-10T23:00:00,campus,1692.0,23:00:00,2021-11-10
41086,2021-11-10T23:10:00,campus,1662.0,23:10:00,2021-11-10
41096,2021-11-10T23:20:00,campus,1626.0,23:20:00,2021-11-10
41106,2021-11-10T23:30:00,campus,1632.0,23:30:00,2021-11-10
41116,2021-11-10T23:40:00,campus,1662.0,23:40:00,2021-11-10
41126,2021-11-10T23:50:00,campus,1686.0,23:50:00,2021-11-10
41136,2021-11-11T00:00:00,campus,1692.0,00:00:00,2021-11-11
41146,2021-11-11T00:10:00,campus,1650.0,00:10:00,2021-11-11
41156,2021-11-11T00:20:00,campus,1620.0,00:20:00,2021-11-11
41166,2021-11-11T00:30:00,campus,1584.0,00:30:00,2021-11-11
41176,2021-11-11T00:40:00,campus,1578.0,00:40:00,2021-11-11
41186,2021-11-11T00:50:00,campus,1542.0,00:50:00,2021-11-11
41196,2021-11-11T01:00:00,campus,1512.0,01:00:00,2021-11-11
41206,2021-11-11T01:10:00,campus,1428.0,01:10:00,2021-11-11
41216,2021-11-11T01:20:00,campus,1362.0,01:20:00,2021-11-11
41226,2021-11-11T01:30:00,campus,1314.0,01:30:00,2021-11-11
41236,2021-11-11T01:40:00,campus,1272.0,01:40:00,2021-11-11
41246,2021-11-11T01:50:00,campus,1230.0,01:50:00,2021-11-11
41256,2021-11-11T02:00:00,campus,1182.0,02:00:00,2021-11-11
41266,2021-11-11T02:10:00,campus,1182.0,02:10:00,2021-11-11
41276,2021-11-11T02:20:00,campus,1176.0,02:20:00,2021-11-11
41286,2021-11-11T02:30:00,campus,1176.0,02:30:00,2021-11-11
41296,2021-11-11T02:40:00,campus,1188.0,02:40:00,2021-11-11
41306,2021-11-11T02:50:00,campus,1212.0,02:50:00,2021-11-11
41316,2021-11-11T03:00:00,campus,1230.0,03:00:00,2021-11-11
41326,2021-11-11T03:10:00,campus,1254.0,03:10:00,2021-11-11
41336,2021-11-11T03:20:00,campus,1278.0,03:20:00,2021-11-11
41346,2021-11-11T03:30:00,campus,1308.0,03:30:00,2021-11-11
41356,2021-11-11T03:40:00,campus,1302.0,03:40:00,2021-11-11
41366,2021-11-11T03:50:00,campus,1314.0,03:50:00,2021-11-11
41376,2021-11-11T04:00:00,campus,1314.0,04:00:00,2021-11-11
41386,2021-11-11T04:10:00,campus,1356.0,04:10:00,2021-11-11
41396,2021-11-11T04:20:00,campus,1392.0,04:20:00,2021-11-11
41406,2021-11-11T04:30:00,campus,1440.0,04:30:00,2021-11-11
41416,2021-11-11T04:40:00,campus,1440.0,04:40:00,2021-11-11
41426,2021-11-11T04:50:00,campus,1422.0,04:50:00,2021-11-11
41436,2021-11-11T05:00:00,campus,1398.0,05:00:00,2021-11-11
41446,2021-11-11T05:10:00,campus,1368.0,05:10:00,2021-11-11
41456,2021-11-11T05:20:00,campus,1356.0,05:20:00,2021-11-11
41466,2021-11-11T05:30:00,campus,1362.0,05:30:00,2021-11-11
41476,2021-11-11T05:40:00,campus,1380.0,05:40:00,2021-11-11
41486,2021-11-11T05:50:00,campus,1404.0,05:50:00,2021-11-11
41496,2021-11-11T06:00:00,campus,1458.0,06:00:00,2021-11-11
41506,2021-11-11T06:10:00,campus,1536.0,06:10:00,2021-11-11
41516,2021-11-11T06:20:00,campus,1614.0,06:20:00,2021-11-11
41526,2021-11-11T06:30:00,campus,1650.0,06:30:00,2021-11-11
41536,2021-11-11T06:40:00,campus,1638.0,06:40:00,2021-11-11
41546,2021-11-11T06:50:00,campus,1626.0,06:50:00,2021-11-11
41556,2021-11-11T07:00:00,campus,1614.0,07:00:00,2021-11-11
41566,2021-11-11T07:10:00,campus,1680.0,07:10:00,2021-11-11
41576,2021-11-11T07:20:00,campus,1758.0,07:20:00,2021-11-11
41586,2021-11-11T07:30:00,campus,1830.0,07:30:00,2021-11-11
41596,2021-11-11T07:40:00,campus,1854.0,07:40:00,2021-11-11
41606,2021-11-11T07:50:00,campus,1872.0,07:50:00,2021-11-11
41616,2021-11-11T08:00:00,campus,1908.0,08:00:00,2021-11-11
41626,2021-11-11T08:10:00,campus,1944.0,08:10:00,2021-11-11
41636,2021-11-11T08:20:00,campus,1980.0,08:20:00,2021-11-11
41646,2021-11-11T08:30:00,campus,1992.0,08:30:00,2021-11-11
41656,2021-11-11T08:40:00,campus,1998.0,08:40:00,2021-11-11
41666,2021-11-11T08:50:00,campus,1998.0,08:50:00,2021-11-11
41676,2021-11-11T09:00:00,campus,2016.0,09:00:00,2021-11-11
41686,2021-11-11T09:10:00,campus,2040.0,09:10:00,2021-11-11
41696,2021-11-11T09:20:00,campus,2070.0,09:20:00,2021-11-11
41706,2021-11-11T09:30:00,campus,2136.0,09:30:00,2021-11-11
41716,2021-11-11T09:40:00,campus,2202.0,09:40:00,2021-11-11
41726,2021-11-11T09:50:00,campus,2280.0,09:50:00,2021-11-11
41736,2021-11-11T10:00:00,campus,2340.0,10:00:00,2021-11-11
41746,2021-11-11T10:10:00,campus,2382.0,10:10:00,2021-11-11
41756,2021-11-11T10:20:00,campus,2400.0,10:20:00,2021-11-11
41766,2021-11-11T10:30:00,campus,2394.0,10:30:00,2021-11-11
41776,2021-11-11T10:40:00,campus,2382.0,10:40:00,2021-11-11
41786,2021-11-11T10:50:00,campus,2358.0,10:50:00,2021-11-11
41796,2021-11-11T11:00:00,campus,2340.0,11:00:00,2021-11-11
41806,2021-11-11T11:10:00,campus,2364.0,11:10:00,2021-11-11
41816,2021-11-11T11:20:00,campus,2394.0,11:20:00,2021-11-11
41826,2021-11-11T11:30:00,campus,2430.0,11:30:00,2021-11-11
41836,2021-11-11T11:40:00,campus,2460.0,11:40:00,2021-11-11
41846,2021-11-11T11:50:00,campus,2508.0,11:50:00,2021-11-11
41856,2021-11-11T12:00:00,campus,2538.0,12:00:00,2021-11-11
41866,2021-11-11T12:10:00,campus,2562.0,12:10:00,2021-11-11
41876,2021-11-11T12:20:00,campus,2568.0,12:20:00,2021-11-11
41886,2021-11-11T12:30:00,campus,2580.0,12:30:00,2021-11-11
41896,2021-11-11T12:40:00,campus,2574.0,12:40:00,2021-11-11
41906,2021-11-11T12:50:00,campus,2544.0,12:50:00,2021-11-11
41916,2021-11-11T13:00:00,campus,2532.0,13:00:00,2021-11-11
41926,2021-11-11T13:10:00,campus,2538.0,13:10:00,2021-11-11
41936,2021-11-11T13:20:00,campus,2550.0,13:20:00,2021-11-11
41946,2021-11-11T13:30:00,campus,2556.0,13:30:00,2021-11-11
41956,2021-11-11T13:40:00,campus,2544.0,13:40:00,2021-11-11
41966,2021-11-11T13:50:00,campus,2544.0,13:50:00,2021-11-11
41976,2021-11-11T14:00:00,campus,2532.0,14:00:00,2021-11-11
41986,2021-11-11T14:10:00,campus,2526.0,14:10:00,2021-11-11
41996,2021-11-11T14:20:00,campus,2538.0,14:20:00,2021-11-11
42006,2021-11-11T14:30:00,campus,2532.0,14:30:00,2021-11-11
42016,2021-11-11T14:40:00,campus,2544.0,14:40:00,2021-11-11
42026,2021-11-11T14:50:00,campus,2550.0,14:50:00,2021-11-11
42036,2021-11-11T15:00:00,campus,2574.0,15:00:00,2021-11-11
42046,2021-11-11T15:10:00,campus,2580.0,15:10:00,2021-11-11
42056,2021-11-11T15:20:00,campus,2580.0,15:20:00,2021-11-11
42066,2021-11-11T15:30:00,campus,2544.0,15:30:00,2021-11-11
42076,2021-11-11T15:40:00,campus,2478.0,15:40:00,2021-11-11
42086,2021-11-11T15:50:00,campus,2418.0,15:50:00,2021-11-11
42096,2021-11-11T16:00:00,campus,2400.0,16:00:00,2021-11-11
42106,2021-11-11T16:10:00,campus,2394.0,16:10:00,2021-11-11
42116,2021-11-11T16:20:00,campus,2382.0,16:20:00,2021-11-11
42126,2021-11-11T16:30:00,campus,2388.0,16:30:00,2021-11-11
42136,2021-11-11T16:40:00,campus,2472.0,16:40:00,2021-11-11
42146,2021-11-11T16:50:00,campus,2580.0,16:50:00,2021-11-11
42156,2021-11-11T17:00:00,campus,2652.0,17:00:00,2021-11-11
42166,2021-11-11T17:10:00,campus,2646.0,17:10:00,2021-11-11
42176,2021-11-11T17:20:00,campus,2646.0,17:20:00,2021-11-11
42186,2021-11-11T17:30:00,campus,2640.0,17:30:00,2021-11-11
42196,2021-11-11T17:40:00,campus,2646.0,17:40:00,2021-11-11
42206,2021-11-11T17:50:00,campus,2634.0,17:50:00,2021-11-11
42216,2021-11-11T18:00:00,campus,2610.0,18:00:00,2021-11-11
42226,2021-11-11T18:10:00,campus,2562.0,18:10:00,2021-11-11
42236,2021-11-11T18:20:00,campus,2514.0,18:20:00,2021-11-11
42246,2021-11-11T18:30:00,campus,2460.0,18:30:00,2021-11-11
42256,2021-11-11T18:40:00,campus,2490.0,18:40:00,2021-11-11
42266,2021-11-11T18:50:00,campus,2508.0,18:50:00,2021-11-11
42276,2021-11-11T19:00:00,campus,2550.0,19:00:00,2021-11-11
42286,2021-11-11T19:10:00,campus,2508.0,19:10:00,2021-11-11
42296,2021-11-11T19:20:00,campus,2484.0,19:20:00,2021-11-11
42306,2021-11-11T19:30:00,campus,2448.0,19:30:00,2021-11-11
42316,2021-11-11T19:40:00,campus,2406.0,19:40:00,2021-11-11
42326,2021-11-11T19:50:00,campus,2328.0,19:50:00,2021-11-11
42336,2021-11-11T20:00:00,campus,2268.0,20:00:00,2021-11-11
42346,2021-11-11T20:10:00,campus,2238.0,20:10:00,2021-11-11
42356,2021-11-11T20:20:00,campus,2226.0,20:20:00,2021-11-11
42366,2021-11-11T20:30:00,campus,2208.0,20:30:00,2021-11-11
42376,2021-11-11T20:40:00,campus,2184.0,20:40:00,2021-11-11
42386,2021-11-11T20:50:00,campus,2160.0,20:50:00,2021-11-11
42396,2021-11-11T21:00:00,campus,2154.0,21:00:00,2021-11-11
42406,2021-11-11T21:10:00,campus,2166.0,21:10:00,2021-11-11
42416,2021-11-11T21:20:00,campus,2202.0,21:20:00,2021-11-11
42426,2021-11-11T21:30:00,campus,2232.0,21:30:00,2021-11-11
42436,2021-11-11T21:40:00,campus,2244.0,21:40:00,2021-11-11
42446,2021-11-11T21:50:00,campus,2238.0,21:50:00,2021-11-11
42456,2021-11-11T22:00:00,campus,2226.0,22:00:00,2021-11-11
42466,2021-11-11T22:10:00,campus,2172.0,22:10:00,2021-11-11
42476,2021-11-11T22:20:00,campus,2106.0,22:20:00,2021-11-11
42486,2021-11-11T22:30:00,campus,2028.0,22:30:00,2021-11-11
42496,2021-11-11T22:40:00,campus,1986.0,22:40:00,2021-11-11
42506,2021-11-11T22:50:00,campus,1950.0,22:50:00,2021-11-11
42516,2021-11-11T23:00:00,campus,1926.0,23:00:00,2021-11-11
42526,2021-11-11T23:10:00,campus,1920.0,23:10:00,2021-11-11
42536,2021-11-11T23:20:00,campus,1908.0,23:20:00,2021-11-11
42546,2021-11-11T23:30:00,campus,1878.0,23:30:00,2021-11-11
42556,2021-11-11T23:40:00,campus,1830.0,23:40:00,2021-11-11
42566,2021-11-11T23:50:00,campus,1812.0,23:50:00,2021-11-11
42576,2021-11-12T00:00:00,campus,1800.0,00:00:00,2021-11-12
42586,2021-11-12T00:10:00,campus,1782.0,00:10:00,2021-11-12
42596,2021-11-12T00:20:00,campus,1752.0,00:20:00,2021-11-12
42606,2021-11-12T00:30:00,campus,1710.0,00:30:00,2021-11-12
42616,2021-11-12T00:40:00,campus,1668.0,00:40:00,2021-11-12
42626,2021-11-12T00:50:00,campus,1620.0,00:50:00,2021-11-12
42636,2021-11-12T01:00:00,campus,1572.0,01:00:00,2021-11-12
42646,2021-11-12T01:10:00,campus,1500.0,01:10:00,2021-11-12
42656,2021-11-12T01:20:00,campus,1452.0,01:20:00,2021-11-12
42666,2021-11-12T01:30:00,campus,1440.0,01:30:00,2021-11-12
42676,2021-11-12T01:40:00,campus,1458.0,01:40:00,2021-11-12
42686,2021-11-12T01:50:00,campus,1464.0,01:50:00,2021-11-12
42696,2021-11-12T02:00:00,campus,1440.0,02:00:00,2021-11-12
42706,2021-11-12T02:10:00,campus,1428.0,02:10:00,2021-11-12
42716,2021-11-12T02:20:00,campus,1422.0,02:20:00,2021-11-12
42726,2021-11-12T02:30:00,campus,1410.0,02:30:00,2021-11-12
42736,2021-11-12T02:40:00,campus,1398.0,02:40:00,2021-11-12
42746,2021-11-12T02:50:00,campus,1404.0,02:50:00,2021-11-12
42756,2021-11-12T03:00:00,campus,1410.0,03:00:00,2021-11-12
42766,2021-11-12T03:10:00,campus,1446.0,03:10:00,2021-11-12
42776,2021-11-12T03:20:00,campus,1470.0,03:20:00,2021-11-12
42786,2021-11-12T03:30:00,campus,1488.0,03:30:00,2021-11-12
42796,2021-11-12T03:40:00,campus,1494.0,03:40:00,2021-11-12
42806,2021-11-12T03:50:00,campus,1494.0,03:50:00,2021-11-12
42816,2021-11-12T04:00:00,campus,1488.0,04:00:00,2021-11-12
42826,2021-11-12T04:10:00,campus,1524.0,04:10:00,2021-11-12
42836,2021-11-12T04:20:00,campus,1560.0,04:20:00,2021-11-12
42846,2021-11-12T04:30:00,campus,1584.0,04:30:00,2021-11-12
42856,2021-11-12T04:40:00,campus,1572.0,04:40:00,2021-11-12
42866,2021-11-12T04:50:00,campus,1572.0,04:50:00,2021-11-12
42876,2021-11-12T05:00:00,campus,1590.0,05:00:00,2021-11-12
42886,2021-11-12T05:10:00,campus,1596.0,05:10:00,2021-11-12
42896,2021-11-12T05:20:00,campus,1602.0,05:20:00,2021-11-12
42906,2021-11-12T05:30:00,campus,1584.0,05:30:00,2021-11-12
42916,2021-11-12T05:40:00,campus,1590.0,05:40:00,2021-11-12
42926,2021-11-12T05:50:00,campus,1590.0,05:50:00,2021-11-12
42936,2021-11-12T06:00:00,campus,1620.0,06:00:00,2021-11-12
42946,2021-11-12T06:10:00,campus,1638.0,06:10:00,2021-11-12
42956,2021-11-12T06:20:00,campus,1668.0,06:20:00,2021-11-12
42966,2021-11-12T06:30:00,campus,1692.0,06:30:00,2021-11-12
42976,2021-11-12T06:40:00,campus,1728.0,06:40:00,2021-11-12
42986,2021-11-12T06:50:00,campus,1746.0,06:50:00,2021-11-12
42996,2021-11-12T07:00:00,campus,1752.0,07:00:00,2021-11-12
43006,2021-11-12T07:10:00,campus,1806.0,07:10:00,2021-11-12
43016,2021-11-12T07:20:00,campus,1884.0,07:20:00,2021-11-12
43026,2021-11-12T07:30:00,campus,1956.0,07:30:00,2021-11-12
43036,2021-11-12T07:40:00,campus,2004.0,07:40:00,2021-11-12
43046,2021-11-12T07:50:00,campus,2058.0,07:50:00,2021-11-12
43056,2021-11-12T08:00:00,campus,2148.0,08:00:00,2021-11-12
43066,2021-11-12T08:10:00,campus,2208.0,08:10:00,2021-11-12
43076,2021-11-12T08:20:00,campus,2262.0,08:20:00,2021-11-12
43086,2021-11-12T08:30:00,campus,2286.0,08:30:00,2021-11-12
43096,2021-11-12T08:40:00,campus,2286.0,08:40:00,2021-11-12
43106,2021-11-12T08:50:00,campus,2238.0,08:50:00,2021-11-12
43116,2021-11-12T09:00:00,campus,2208.0,09:00:00,2021-11-12
43126,2021-11-12T09:10:00,campus,2226.0,09:10:00,2021-11-12
43136,2021-11-12T09:20:00,campus,2274.0,09:20:00,2021-11-12
43146,2021-11-12T09:30:00,campus,2298.0,09:30:00,2021-11-12
43156,2021-11-12T09:40:00,campus,2280.0,09:40:00,2021-11-12
43166,2021-11-12T09:50:00,campus,2268.0,09:50:00,2021-11-12
43176,2021-11-12T10:00:00,campus,2292.0,10:00:00,2021-11-12
43186,2021-11-12T10:10:00,campus,2466.0,10:10:00,2021-11-12
43196,2021-11-12T10:20:00,campus,2598.0,10:20:00,2021-11-12
43206,2021-11-12T10:30:00,campus,2652.0,10:30:00,2021-11-12
43216,2021-11-12T10:40:00,campus,2550.0,10:40:00,2021-11-12
43226,2021-11-12T10:50:00,campus,2472.0,10:50:00,2021-11-12
43236,2021-11-12T11:00:00,campus,2436.0,11:00:00,2021-11-12
43246,2021-11-12T11:10:00,campus,2430.0,11:10:00,2021-11-12
43256,2021-11-12T11:20:00,campus,2430.0,11:20:00,2021-11-12
43266,2021-11-12T11:30:00,campus,2436.0,11:30:00,2021-11-12
43276,2021-11-12T11:40:00,campus,2430.0,11:40:00,2021-11-12
43286,2021-11-12T11:50:00,campus,2442.0,11:50:00,2021-11-12
43296,2021-11-12T12:00:00,campus,2466.0,12:00:00,2021-11-12
43306,2021-11-12T12:10:00,campus,2502.0,12:10:00,2021-11-12
43316,2021-11-12T12:20:00,campus,2520.0,12:20:00,2021-11-12
43326,2021-11-12T12:30:00,campus,2526.0,12:30:00,2021-11-12
43336,2021-11-12T12:40:00,campus,2520.0,12:40:00,2021-11-12
43346,2021-11-12T12:50:00,campus,2514.0,12:50:00,2021-11-12
43356,2021-11-12T13:00:00,campus,2502.0,13:00:00,2021-11-12
43366,2021-11-12T13:10:00,campus,2532.0,13:10:00,2021-11-12
43376,2021-11-12T13:20:00,campus,2568.0,13:20:00,2021-11-12
43386,2021-11-12T13:30:00,campus,2616.0,13:30:00,2021-11-12
43396,2021-11-12T13:40:00,campus,2622.0,13:40:00,2021-11-12
43406,2021-11-12T13:50:00,campus,2622.0,13:50:00,2021-11-12
43416,2021-11-12T14:00:00,campus,2616.0,14:00:00,2021-11-12
43426,2021-11-12T14:10:00,campus,2622.0,14:10:00,2021-11-12
43436,2021-11-12T14:20:00,campus,2634.0,14:20:00,2021-11-12
43446,2021-11-12T14:30:00,campus,2646.0,14:30:00,2021-11-12
43456,2021-11-12T14:40:00,campus,2652.0,14:40:00,2021-11-12
43466,2021-11-12T14:50:00,campus,2664.0,14:50:00,2021-11-12
43476,2021-11-12T15:00:00,campus,2640.0,15:00:00,2021-11-12
43486,2021-11-12T15:10:00,campus,2622.0,15:10:00,2021-11-12
43496,2021-11-12T15:20:00,campus,2604.0,15:20:00,2021-11-12
43506,2021-11-12T15:30:00,campus,2622.0,15:30:00,2021-11-12
43516,2021-11-12T15:40:00,campus,2664.0,15:40:00,2021-11-12
43526,2021-11-12T15:50:00,campus,2688.0,15:50:00,2021-11-12
43536,2021-11-12T16:00:00,campus,2688.0,16:00:00,2021-11-12
43546,2021-11-12T16:10:00,campus,2670.0,16:10:00,2021-11-12
43556,2021-11-12T16:20:00,campus,2664.0,16:20:00,2021-11-12
43566,2021-11-12T16:30:00,campus,2658.0,16:30:00,2021-11-12
43576,2021-11-12T16:40:00,campus,2652.0,16:40:00,2021-11-12
43586,2021-11-12T16:50:00,campus,2670.0,16:50:00,2021-11-12
43596,2021-11-12T17:00:00,campus,2676.0,17:00:00,2021-11-12
43606,2021-11-12T17:10:00,campus,2658.0,17:10:00,2021-11-12
43616,2021-11-12T17:20:00,campus,2604.0,17:20:00,2021-11-12
43626,2021-11-12T17:30:00,campus,2532.0,17:30:00,2021-11-12
43636,2021-11-12T17:40:00,campus,2520.0,17:40:00,2021-11-12
43646,2021-11-12T17:50:00,campus,2526.0,17:50:00,2021-11-12
43656,2021-11-12T18:00:00,campus,2562.0,18:00:00,2021-11-12
43666,2021-11-12T18:10:00,campus,2532.0,18:10:00,2021-11-12
43676,2021-11-12T18:20:00,campus,2454.0,18:20:00,2021-11-12
43686,2021-11-12T18:30:00,campus,2340.0,18:30:00,2021-11-12
43696,2021-11-12T18:40:00,campus,2298.0,18:40:00,2021-11-12
43706,2021-11-12T18:50:00,campus,2274.0,18:50:00,2021-11-12
43716,2021-11-12T19:00:00,campus,2280.0,19:00:00,2021-11-12
43726,2021-11-12T19:10:00,campus,2226.0,19:10:00,2021-11-12
43736,2021-11-12T19:20:00,campus,2154.0,19:20:00,2021-11-12
43746,2021-11-12T19:30:00,campus,2136.0,19:30:00,2021-11-12
43756,2021-11-12T19:40:00,campus,2154.0,19:40:00,2021-11-12
43766,2021-11-12T19:50:00,campus,2148.0,19:50:00,2021-11-12
43776,2021-11-12T20:00:00,campus,2088.0,20:00:00,2021-11-12
43786,2021-11-12T20:10:00,campus,2004.0,20:10:00,2021-11-12
43796,2021-11-12T20:20:00,campus,1950.0,20:20:00,2021-11-12
43806,2021-11-12T20:30:00,campus,1914.0,20:30:00,2021-11-12
43816,2021-11-12T20:40:00,campus,1902.0,20:40:00,2021-11-12
43826,2021-11-12T20:50:00,campus,1896.0,20:50:00,2021-11-12
43836,2021-11-12T21:00:00,campus,1902.0,21:00:00,2021-11-12
43846,2021-11-12T21:10:00,campus,1890.0,21:10:00,2021-11-12
43856,2021-11-12T21:20:00,campus,1884.0,21:20:00,2021-11-12
43866,2021-11-12T21:30:00,campus,1854.0,21:30:00,2021-11-12
43876,2021-11-12T21:40:00,campus,1854.0,21:40:00,2021-11-12
43886,2021-11-12T21:50:00,campus,1878.0,21:50:00,2021-11-12
43896,2021-11-12T22:00:00,campus,1908.0,22:00:00,2021-11-12
43906,2021-11-12T22:10:00,campus,1860.0,22:10:00,2021-11-12
43916,2021-11-12T22:20:00,campus,1776.0,22:20:00,2021-11-12
43926,2021-11-12T22:30:00,campus,1692.0,22:30:00,2021-11-12
43936,2021-11-12T22:40:00,campus,1668.0,22:40:00,2021-11-12
43946,2021-11-12T22:50:00,campus,1656.0,22:50:00,2021-11-12
43956,2021-11-12T23:00:00,campus,1662.0,23:00:00,2021-11-12
43966,2021-11-12T23:10:00,campus,1674.0,23:10:00,2021-11-12
43976,2021-11-12T23:20:00,campus,1656.0,23:20:00,2021-11-12
43986,2021-11-12T23:30:00,campus,1626.0,23:30:00,2021-11-12
43996,2021-11-12T23:40:00,campus,1584.0,23:40:00,2021-11-12
44006,2021-11-12T23:50:00,campus,1542.0,23:50:00,2021-11-12
44016,2021-11-13T00:00:00,campus,1506.0,00:00:00,2021-11-13
44026,2021-11-13T00:10:00,campus,1434.0,00:10:00,2021-11-13
44036,2021-11-13T00:20:00,campus,1368.0,00:20:00,2021-11-13
44046,2021-11-13T00:30:00,campus,1332.0,00:30:00,2021-11-13
44056,2021-11-13T00:40:00,campus,1314.0,00:40:00,2021-11-13
44066,2021-11-13T00:50:00,campus,1326.0,00:50:00,2021-11-13
44076,2021-11-13T01:00:00,campus,1326.0,01:00:00,2021-11-13
44086,2021-11-13T01:10:00,campus,1350.0,01:10:00,2021-11-13
44096,2021-11-13T01:20:00,campus,1356.0,01:20:00,2021-11-13
44106,2021-11-13T01:30:00,campus,1356.0,01:30:00,2021-11-13
44116,2021-11-13T01:40:00,campus,1338.0,01:40:00,2021-11-13
44126,2021-11-13T01:50:00,campus,1332.0,01:50:00,2021-11-13
44136,2021-11-13T02:00:00,campus,1326.0,02:00:00,2021-11-13
44146,2021-11-13T02:10:00,campus,1320.0,02:10:00,2021-11-13
44156,2021-11-13T02:20:00,campus,1308.0,02:20:00,2021-11-13
44166,2021-11-13T02:30:00,campus,1314.0,02:30:00,2021-11-13
44176,2021-11-13T02:40:00,campus,1332.0,02:40:00,2021-11-13
44186,2021-11-13T02:50:00,campus,1338.0,02:50:00,2021-11-13
44196,2021-11-13T03:00:00,campus,1326.0,03:00:00,2021-11-13
44206,2021-11-13T03:10:00,campus,1332.0,03:10:00,2021-11-13
44216,2021-11-13T03:20:00,campus,1344.0,03:20:00,2021-11-13
44226,2021-11-13T03:30:00,campus,1344.0,03:30:00,2021-11-13
44236,2021-11-13T03:40:00,campus,1302.0,03:40:00,2021-11-13
44246,2021-11-13T03:50:00,campus,1278.0,03:50:00,2021-11-13
44256,2021-11-13T04:00:00,campus,1272.0,04:00:00,2021-11-13
44266,2021-11-13T04:10:00,campus,1278.0,04:10:00,2021-11-13
44276,2021-11-13T04:20:00,campus,1278.0,04:20:00,2021-11-13
44286,2021-11-13T04:30:00,campus,1314.0,04:30:00,2021-11-13
44296,2021-11-13T04:40:00,campus,1368.0,04:40:00,2021-11-13
44306,2021-11-13T04:50:00,campus,1422.0,04:50:00,2021-11-13
44316,2021-11-13T05:00:00,campus,1428.0,05:00:00,2021-11-13
44326,2021-11-13T05:10:00,campus,1404.0,05:10:00,2021-11-13
44336,2021-11-13T05:20:00,campus,1392.0,05:20:00,2021-11-13
44346,2021-11-13T05:30:00,campus,1386.0,05:30:00,2021-11-13
44356,2021-11-13T05:40:00,campus,1404.0,05:40:00,2021-11-13
44366,2021-11-13T05:50:00,campus,1416.0,05:50:00,2021-11-13
44376,2021-11-13T06:00:00,campus,1416.0,06:00:00,2021-11-13
44386,2021-11-13T06:10:00,campus,1446.0,06:10:00,2021-11-13
44396,2021-11-13T06:20:00,campus,1470.0,06:20:00,2021-11-13
44406,2021-11-13T06:30:00,campus,1494.0,06:30:00,2021-11-13
44416,2021-11-13T06:40:00,campus,1482.0,06:40:00,2021-11-13
44426,2021-11-13T06:50:00,campus,1464.0,06:50:00,2021-11-13
44436,2021-11-13T07:00:00,campus,1464.0,07:00:00,2021-11-13
44446,2021-11-13T07:10:00,campus,1500.0,07:10:00,2021-11-13
44456,2021-11-13T07:20:00,campus,1536.0,07:20:00,2021-11-13
44466,2021-11-13T07:30:00,campus,1554.0,07:30:00,2021-11-13
44476,2021-11-13T07:40:00,campus,1548.0,07:40:00,2021-11-13
44486,2021-11-13T07:50:00,campus,1578.0,07:50:00,2021-11-13
44496,2021-11-13T08:00:00,campus,1656.0,08:00:00,2021-11-13
44506,2021-11-13T08:10:00,campus,1764.0,08:10:00,2021-11-13
44516,2021-11-13T08:20:00,campus,1836.0,08:20:00,2021-11-13
44526,2021-11-13T08:30:00,campus,1878.0,08:30:00,2021-11-13
44536,2021-11-13T08:40:00,campus,1872.0,08:40:00,2021-11-13
44546,2021-11-13T08:50:00,campus,1830.0,08:50:00,2021-11-13
44556,2021-11-13T09:00:00,campus,1812.0,09:00:00,2021-11-13
44566,2021-11-13T09:10:00,campus,1806.0,09:10:00,2021-11-13
